,index,start,end,meas,std,flag,start_date,end_date
2259,2259,94.166667,94.208333,341.519653,29.95,0.0,2020-04-04 04:00:00.028800,2020-04-04 04:59:59.971200
2260,2260,94.208333,94.25,361.766558,31.0165,0.0,2020-04-04 04:59:59.971200,2020-04-04 06:00:00.000000
2261,2261,94.25,94.291667,,99999.9999,0.682,2020-04-04 06:00:00.000000,2020-04-04 07:00:00.028800
2262,2262,94.291667,94.333333,377.562088,34.9559,0.0,2020-04-04 07:00:00.028800,2020-04-04 07:59:59.971200
2263,2263,94.333333,94.375,383.280596,29.3421,0.0,2020-04-04 07:59:59.971200,2020-04-04 09:00:00.000000
2264,2264,94.375,94.416667,399.570968,32.0089,0.0,2020-04-04 09:00:00.000000,2020-04-04 10:00:00.028800
2265,2265,94.416667,94.458333,419.442672,32.9901,0.0,2020-04-04 10:00:00.028800,2020-04-04 10:59:59.971200
2266,2266,94.458333,94.5,433.664537,29.0933,0.0,2020-04-04 10:59:59.971200,2020-04-04 12:00:00.000000
2267,2267,94.5,94.541667,443.835501,37.2904,0.0,2020-04-04 12:00:00.000000,2020-04-04 13:00:00.028800
2268,2268,94.541667,94.583333,450.676884,31.4285,0.0,2020-04-04 13:00:00.028800,2020-04-04 13:59:59.971200
2269,2269,94.583333,94.625,463.001696,31.787,0.0,2020-04-04 13:59:59.971200,2020-04-04 15:00:00.000000
2270,2270,94.625,94.666667,,99999.9999,0.682,2020-04-04 15:00:00.000000,2020-04-04 16:00:00.028800
2271,2271,94.666667,94.708333,,99999.9999,0.682,2020-04-04 16:00:00.028800,2020-04-04 16:59:59.971200
2272,2272,94.708333,94.75,465.314578,35.8971,0.0,2020-04-04 16:59:59.971200,2020-04-04 18:00:00.000000
2273,2273,94.75,94.791667,454.532013,37.3915,0.0,2020-04-04 18:00:00.000000,2020-04-04 19:00:00.028800
2274,2274,94.791667,94.833333,,99999.9999,0.682,2020-04-04 19:00:00.028800,2020-04-04 19:59:59.971200
2275,2275,94.833333,94.875,451.010973,33.7958,0.0,2020-04-04 19:59:59.971200,2020-04-04 21:00:00.000000
2276,2276,94.875,94.916667,443.423429,39.2982,0.0,2020-04-04 21:00:00.000000,2020-04-04 22:00:00.028800
2277,2277,94.916667,94.958333,445.545169,28.9498,0.0,2020-04-04 22:00:00.028800,2020-04-04 22:59:59.971200
2278,2278,94.958333,95.0,450.574924,29.904,0.0,2020-04-04 22:59:59.971200,2020-04-05 00:00:00.000000
2279,2279,95.0,95.041667,453.287291,31.9911,0.0,2020-04-05 00:00:00.000000,2020-04-05 01:00:00.028800
2280,2280,95.041667,95.083333,450.793395,28.7003,0.0,2020-04-05 01:00:00.028800,2020-04-05 01:59:59.971200
2281,2281,95.083333,95.125,452.473907,28.2635,0.0,2020-04-05 01:59:59.971200,2020-04-05 03:00:00.000000
2282,2282,95.125,95.166667,457.058483,29.3544,0.0,2020-04-05 03:00:00.000000,2020-04-05 04:00:00.028800
2283,2283,95.166667,95.208333,464.752847,33.6009,0.0,2020-04-05 04:00:00.028800,2020-04-05 04:59:59.971200
2284,2284,95.208333,95.25,471.636527,32.834,0.0,2020-04-05 04:59:59.971200,2020-04-05 06:00:00.000000
2285,2285,95.25,95.291667,480.282009,34.7848,0.0,2020-04-05 06:00:00.000000,2020-04-05 07:00:00.028800
2286,2286,95.291667,95.333333,,99999.9999,0.682,2020-04-05 07:00:00.028800,2020-04-05 07:59:59.971200
2287,2287,95.333333,95.375,,99999.9999,0.682,2020-04-05 07:59:59.971200,2020-04-05 09:00:00.000000
2288,2288,95.375,95.416667,463.050227,36.5388,0.0,2020-04-05 09:00:00.000000,2020-04-05 10:00:00.028800
2289,2289,95.416667,95.458333,466.555426,31.7044,0.0,2020-04-05 10:00:00.028800,2020-04-05 10:59:59.971200
2290,2290,95.458333,95.5,,99999.9999,0.682,2020-04-05 10:59:59.971200,2020-04-05 12:00:00.000000
2291,2291,95.5,95.541667,486.264167,30.723,0.0,2020-04-05 12:00:00.000000,2020-04-05 13:00:00.028800
2292,2292,95.541667,95.583333,480.473118,31.1272,0.0,2020-04-05 13:00:00.028800,2020-04-05 13:59:59.971200
2293,2293,95.583333,95.625,494.439126,32.6812,0.0,2020-04-05 13:59:59.971200,2020-04-05 15:00:00.000000
2294,2294,95.625,95.666667,506.021228,29.1188,0.0,2020-04-05 15:00:00.000000,2020-04-05 16:00:00.028800
2295,2295,95.666667,95.708333,511.240776,32.4809,0.0,2020-04-05 16:00:00.028800,2020-04-05 16:59:59.971200
2296,2296,95.708333,95.75,515.356372,30.9054,0.0,2020-04-05 16:59:59.971200,2020-04-05 18:00:00.000000
2297,2297,95.75,95.791667,520.485948,30.5913,0.0,2020-04-05 18:00:00.000000,2020-04-05 19:00:00.028800
2298,2298,95.791667,95.833333,526.013054,29.6358,0.0,2020-04-05 19:00:00.028800,2020-04-05 19:59:59.971200
2299,2299,95.833333,95.875,,99999.9999,0.682,2020-04-05 19:59:59.971200,2020-04-05 21:00:00.000000
2300,2300,95.875,95.916667,,99999.9999,0.682,2020-04-05 21:00:00.000000,2020-04-05 22:00:00.028800
2301,2301,95.916667,95.958333,505.669265,31.8051,0.0,2020-04-05 22:00:00.028800,2020-04-05 22:59:59.971200
2302,2302,95.958333,96.0,500.013164,28.6198,0.0,2020-04-05 22:59:59.971200,2020-04-06 00:00:00.000000
2303,2303,96.0,96.041667,504.082489,32.5761,0.0,2020-04-06 00:00:00.000000,2020-04-06 01:00:00.028800
2304,2304,96.041667,96.083333,511.072966,37.4311,0.0,2020-04-06 01:00:00.028800,2020-04-06 01:59:59.971200
2305,2305,96.083333,96.125,517.54326,32.6583,0.0,2020-04-06 01:59:59.971200,2020-04-06 03:00:00.000000
2306,2306,96.125,96.166667,524.272491,31.2497,0.0,2020-04-06 03:00:00.000000,2020-04-06 04:00:00.028800
2307,2307,96.166667,96.208333,528.520852,33.884,0.0,2020-04-06 04:00:00.028800,2020-04-06 04:59:59.971200
2308,2308,96.208333,96.25,534.001265,32.0356,0.0,2020-04-06 04:59:59.971200,2020-04-06 06:00:00.000000
2309,2309,96.25,96.291667,,99999.9999,0.682,2020-04-06 06:00:00.000000,2020-04-06 07:00:00.028800
2310,2310,96.291667,96.333333,530.028086,32.0281,0.0,2020-04-06 07:00:00.028800,2020-04-06 07:59:59.971200
2311,2311,96.333333,96.375,528.338065,28.5005,0.0,2020-04-06 07:59:59.971200,2020-04-06 09:00:00.000000
2312,2312,96.375,96.416667,,99999.9999,0.682,2020-04-06 09:00:00.000000,2020-04-06 10:00:00.028800
2313,2313,96.416667,96.458333,,99999.9999,0.682,2020-04-06 10:00:00.028800,2020-04-06 10:59:59.971200
2314,2314,96.458333,96.5,541.378333,31.1114,0.0,2020-04-06 10:59:59.971200,2020-04-06 12:00:00.000000
2315,2315,96.5,96.541667,556.416461,30.4182,0.0,2020-04-06 12:00:00.000000,2020-04-06 13:00:00.028800
2316,2316,96.541667,96.583333,577.384823,35.9458,0.0,2020-04-06 13:00:00.028800,2020-04-06 13:59:59.971200
2317,2317,96.583333,96.625,595.408125,29.8887,0.0,2020-04-06 13:59:59.971200,2020-04-06 15:00:00.000000
2318,2318,96.625,96.666667,614.441065,33.9886,0.0,2020-04-06 15:00:00.000000,2020-04-06 16:00:00.028800
2319,2319,96.666667,96.708333,625.00182,31.0251,0.0,2020-04-06 16:00:00.028800,2020-04-06 16:59:59.971200
2320,2320,96.708333,96.75,638.700894,32.2262,0.0,2020-04-06 16:59:59.971200,2020-04-06 18:00:00.000000
2321,2321,96.75,96.791667,651.212512,30.3061,0.0,2020-04-06 18:00:00.000000,2020-04-06 19:00:00.028800
2322,2322,96.791667,96.833333,650.743376,28.2935,0.0,2020-04-06 19:00:00.028800,2020-04-06 19:59:59.971200
2323,2323,96.833333,96.875,656.420253,38.2639,0.0,2020-04-06 19:59:59.971200,2020-04-06 21:00:00.000000
2324,2324,96.875,96.916667,661.922266,29.8094,0.0,2020-04-06 21:00:00.000000,2020-04-06 22:00:00.028800
2325,2325,96.916667,96.958333,,99999.9999,0.682,2020-04-06 22:00:00.028800,2020-04-06 22:59:59.971200
2326,2326,96.958333,97.0,644.33407,33.5621,0.0,2020-04-06 22:59:59.971200,2020-04-07 00:00:00.000000
2327,2327,97.0,97.041667,636.200388,27.3697,0.0,2020-04-07 00:00:00.000000,2020-04-07 01:00:00.028800
2328,2328,97.041667,97.083333,,99999.9999,0.682,2020-04-07 01:00:00.028800,2020-04-07 01:59:59.971200
2329,2329,97.083333,97.125,,99999.9999,0.682,2020-04-07 01:59:59.971200,2020-04-07 03:00:00.000000
2330,2330,97.125,97.166667,618.220572,27.0128,0.0,2020-04-07 03:00:00.000000,2020-04-07 04:00:00.028800
2331,2331,97.166667,97.208333,617.574706,31.8062,0.0,2020-04-07 04:00:00.028800,2020-04-07 04:59:59.971200
2332,2332,97.208333,97.25,623.1118,28.2087,0.0,2020-04-07 04:59:59.971200,2020-04-07 06:00:00.000000
2333,2333,97.25,97.291667,629.225172,28.6978,0.0,2020-04-07 06:00:00.000000,2020-04-07 07:00:00.028800
2334,2334,97.291667,97.333333,628.604907,30.8744,0.0,2020-04-07 07:00:00.028800,2020-04-07 07:59:59.971200
2335,2335,97.333333,97.375,629.763837,34.4129,0.0,2020-04-07 07:59:59.971200,2020-04-07 09:00:00.000000
2336,2336,97.375,97.416667,633.87357,32.5462,0.0,2020-04-07 09:00:00.000000,2020-04-07 10:00:00.028800
2337,2337,97.416667,97.458333,624.330384,30.3516,0.0,2020-04-07 10:00:00.028800,2020-04-07 10:59:59.971200
2338,2338,97.458333,97.5,,99999.9999,0.682,2020-04-07 10:59:59.971200,2020-04-07 12:00:00.000000
2339,2339,97.5,97.541667,588.770218,27.9762,0.0,2020-04-07 12:00:00.000000,2020-04-07 13:00:00.028800
2340,2340,97.541667,97.583333,571.921903,30.4371,0.0,2020-04-07 13:00:00.028800,2020-04-07 13:59:59.971200
2341,2341,97.583333,97.625,564.200525,28.4368,0.0,2020-04-07 13:59:59.971200,2020-04-07 15:00:00.000000
2342,2342,97.625,97.666667,556.235514,29.4341,0.0,2020-04-07 15:00:00.000000,2020-04-07 16:00:00.028800
2343,2343,97.666667,97.708333,543.619533,29.398,0.0,2020-04-07 16:00:00.028800,2020-04-07 16:59:59.971200
2344,2344,97.708333,97.75,529.119936,29.9629,0.0,2020-04-07 16:59:59.971200,2020-04-07 18:00:00.000000
2345,2345,97.75,97.791667,520.598788,25.0436,0.0,2020-04-07 18:00:00.000000,2020-04-07 19:00:00.028800
2346,2346,97.791667,97.833333,507.418432,27.2458,0.0,2020-04-07 19:00:00.028800,2020-04-07 19:59:59.971200
2347,2347,97.833333,97.875,,99999.9999,0.682,2020-04-07 19:59:59.971200,2020-04-07 21:00:00.000000
2348,2348,97.875,97.916667,,99999.9999,0.682,2020-04-07 21:00:00.000000,2020-04-07 22:00:00.028800
2349,2349,97.916667,97.958333,468.010291,28.0374,0.0,2020-04-07 22:00:00.028800,2020-04-07 22:59:59.971200
2350,2350,97.958333,98.0,473.864814,32.5066,0.0,2020-04-07 22:59:59.971200,2020-04-08 00:00:00.000000
2351,2351,98.0,98.041667,,99999.9999,0.682,2020-04-08 00:00:00.000000,2020-04-08 01:00:00.028800
2352,2352,98.041667,98.083333,477.605671,31.6441,0.0,2020-04-08 01:00:00.028800,2020-04-08 01:59:59.971200
2353,2353,98.083333,98.125,471.604839,31.9987,0.0,2020-04-08 01:59:59.971200,2020-04-08 03:00:00.000000
2354,2354,98.125,98.166667,477.762609,36.3996,0.0,2020-04-08 03:00:00.000000,2020-04-08 04:00:00.028800
2355,2355,98.166667,98.208333,483.07606,28.712,0.0,2020-04-08 04:00:00.028800,2020-04-08 04:59:59.971200
2356,2356,98.208333,98.25,481.167295,28.1854,0.0,2020-04-08 04:59:59.971200,2020-04-08 06:00:00.000000
2357,2357,98.25,98.291667,476.337909,27.8871,0.0,2020-04-08 06:00:00.000000,2020-04-08 07:00:00.028800
2358,2358,98.291667,98.333333,464.243887,29.6244,0.0,2020-04-08 07:00:00.028800,2020-04-08 07:59:59.971200
2359,2359,98.333333,98.375,451.184512,27.9469,0.0,2020-04-08 07:59:59.971200,2020-04-08 09:00:00.000000
2360,2360,98.375,98.416667,438.896519,29.5067,0.0,2020-04-08 09:00:00.000000,2020-04-08 10:00:00.028800
2361,2361,98.416667,98.458333,426.047408,30.3602,0.0,2020-04-08 10:00:00.028800,2020-04-08 10:59:59.971200
2362,2362,98.458333,98.5,415.162908,25.7258,0.0,2020-04-08 10:59:59.971200,2020-04-08 12:00:00.000000
2363,2363,98.5,98.541667,,99999.9999,0.682,2020-04-08 12:00:00.000000,2020-04-08 13:00:00.028800
2364,2364,98.541667,98.583333,,99999.9999,0.682,2020-04-08 13:00:00.028800,2020-04-08 13:59:59.971200
2365,2365,98.583333,98.625,381.207925,29.793,0.0,2020-04-08 13:59:59.971200,2020-04-08 15:00:00.000000
2366,2366,98.625,98.666667,382.111565,30.1618,0.0,2020-04-08 15:00:00.000000,2020-04-08 16:00:00.028800
2367,2367,98.666667,98.708333,,99999.9999,0.682,2020-04-08 16:00:00.028800,2020-04-08 16:59:59.971200
2368,2368,98.708333,98.75,367.945358,25.2016,0.0,2020-04-08 16:59:59.971200,2020-04-08 18:00:00.000000
2369,2369,98.75,98.791667,367.078919,28.2281,0.0,2020-04-08 18:00:00.000000,2020-04-08 19:00:00.028800
2370,2370,98.791667,98.833333,371.262352,30.2165,0.0,2020-04-08 19:00:00.028800,2020-04-08 19:59:59.971200
2371,2371,98.833333,98.875,374.56403,29.4243,0.0,2020-04-08 19:59:59.971200,2020-04-08 21:00:00.000000
2372,2372,98.875,98.916667,378.821419,24.7796,0.0,2020-04-08 21:00:00.000000,2020-04-08 22:00:00.028800
2373,2373,98.916667,98.958333,378.185784,28.2265,0.0,2020-04-08 22:00:00.028800,2020-04-08 22:59:59.971200
2374,2374,98.958333,99.0,381.079823,34.7661,0.0,2020-04-08 22:59:59.971200,2020-04-09 00:00:00.000000
2375,2375,99.0,99.041667,390.242847,28.508,0.0,2020-04-09 00:00:00.000000,2020-04-09 01:00:00.028800
2376,2376,99.041667,99.083333,,99999.9999,0.682,2020-04-09 01:00:00.028800,2020-04-09 01:59:59.971200
2377,2377,99.083333,99.125,,99999.9999,0.682,2020-04-09 01:59:59.971200,2020-04-09 03:00:00.000000
2378,2378,99.125,99.166667,393.485712,31.1164,0.0,2020-04-09 03:00:00.000000,2020-04-09 04:00:00.028800
2379,2379,99.166667,99.208333,405.527758,30.9243,0.0,2020-04-09 04:00:00.028800,2020-04-09 04:59:59.971200
2380,2380,99.208333,99.25,434.415739,32.5922,0.0,2020-04-09 04:59:59.971200,2020-04-09 06:00:00.000000
2381,2381,99.25,99.291667,465.580105,27.5574,0.0,2020-04-09 06:00:00.000000,2020-04-09 07:00:00.028800
2382,2382,99.291667,99.333333,495.261903,33.2837,0.0,2020-04-09 07:00:00.028800,2020-04-09 07:59:59.971200
2383,2383,99.333333,99.375,521.886796,29.5091,0.0,2020-04-09 07:59:59.971200,2020-04-09 09:00:00.000000
2384,2384,99.375,99.416667,542.819012,36.5973,0.0,2020-04-09 09:00:00.000000,2020-04-09 10:00:00.028800
2385,2385,99.416667,99.458333,560.399994,31.6103,0.0,2020-04-09 10:00:00.028800,2020-04-09 10:59:59.971200
2386,2386,99.458333,99.5,,99999.9999,0.682,2020-04-09 10:59:59.971200,2020-04-09 12:00:00.000000
2387,2387,99.5,99.541667,561.305047,29.2018,0.0,2020-04-09 12:00:00.000000,2020-04-09 13:00:00.028800
2388,2388,99.541667,99.583333,547.779798,25.9564,0.0,2020-04-09 13:00:00.028800,2020-04-09 13:59:59.971200
2389,2389,99.583333,99.625,,99999.9999,0.682,2020-04-09 13:59:59.971200,2020-04-09 15:00:00.000000
2390,2390,99.625,99.666667,,99999.9999,0.682,2020-04-09 15:00:00.000000,2020-04-09 16:00:00.028800
2391,2391,99.666667,99.708333,536.007033,27.302,0.0,2020-04-09 16:00:00.028800,2020-04-09 16:59:59.971200
2392,2392,99.708333,99.75,539.903137,24.1748,0.0,2020-04-09 16:59:59.971200,2020-04-09 18:00:00.000000
2393,2393,99.75,99.791667,550.169484,29.4005,0.0,2020-04-09 18:00:00.000000,2020-04-09 19:00:00.028800
2394,2394,99.791667,99.833333,550.508597,30.1398,0.0,2020-04-09 19:00:00.028800,2020-04-09 19:59:59.971200
2395,2395,99.833333,99.875,552.176364,32.1216,0.0,2020-04-09 19:59:59.971200,2020-04-09 21:00:00.000000
2396,2396,99.875,99.916667,551.605701,31.1454,0.0,2020-04-09 21:00:00.000000,2020-04-09 22:00:00.028800
2397,2397,99.916667,99.958333,548.47096,31.5555,0.0,2020-04-09 22:00:00.028800,2020-04-09 22:59:59.971200
2398,2398,99.958333,100.0,545.943681,31.1534,0.0,2020-04-09 22:59:59.971200,2020-04-10 00:00:00.000000
2399,2399,100.0,100.041667,543.375898,28.0401,0.0,2020-04-10 00:00:00.000000,2020-04-10 01:00:00.028800
2400,2400,100.041667,100.083333,538.022382,32.2412,0.0,2020-04-10 01:00:00.028800,2020-04-10 01:59:59.971200
2401,2401,100.083333,100.125,531.101761,30.2926,0.0,2020-04-10 01:59:59.971200,2020-04-10 03:00:00.000000
2402,2402,100.125,100.166667,,99999.9999,0.682,2020-04-10 03:00:00.000000,2020-04-10 04:00:00.028800
2403,2403,100.166667,100.208333,511.413129,30.6258,0.0,2020-04-10 04:00:00.028800,2020-04-10 04:59:59.971200
2404,2404,100.208333,100.25,496.770291,39.998,0.0,2020-04-10 04:59:59.971200,2020-04-10 06:00:00.000000
2405,2405,100.25,100.291667,,99999.9999,0.682,2020-04-10 06:00:00.000000,2020-04-10 07:00:00.028800
2406,2406,100.291667,100.333333,,99999.9999,0.682,2020-04-10 07:00:00.028800,2020-04-10 07:59:59.971200
2407,2407,100.333333,100.375,491.385807,33.09,0.0,2020-04-10 07:59:59.971200,2020-04-10 09:00:00.000000
2408,2408,100.375,100.416667,496.756308,26.3368,0.0,2020-04-10 09:00:00.000000,2020-04-10 10:00:00.028800
2409,2409,100.416667,100.458333,498.557195,26.6205,0.0,2020-04-10 10:00:00.028800,2020-04-10 10:59:59.971200
2410,2410,100.458333,100.5,504.497462,28.9689,0.0,2020-04-10 10:59:59.971200,2020-04-10 12:00:00.000000
2411,2411,100.5,100.541667,509.485515,28.0979,0.0,2020-04-10 12:00:00.000000,2020-04-10 13:00:00.028800
2412,2412,100.541667,100.583333,513.914079,28.1384,0.0,2020-04-10 13:00:00.028800,2020-04-10 13:59:59.971200
2413,2413,100.583333,100.625,517.343245,26.8377,0.0,2020-04-10 13:59:59.971200,2020-04-10 15:00:00.000000
2414,2414,100.625,100.666667,521.026606,28.9936,0.0,2020-04-10 15:00:00.000000,2020-04-10 16:00:00.028800
2415,2415,100.666667,100.708333,,99999.9999,0.682,2020-04-10 16:00:00.028800,2020-04-10 16:59:59.971200
2416,2416,100.708333,100.75,508.110418,31.4284,0.0,2020-04-10 16:59:59.971200,2020-04-10 18:00:00.000000
2417,2417,100.75,100.791667,490.684359,29.1176,0.0,2020-04-10 18:00:00.000000,2020-04-10 19:00:00.028800
2418,2418,100.791667,100.833333,492.081419,32.937,0.0,2020-04-10 19:00:00.028800,2020-04-10 19:59:59.971200
2419,2419,100.833333,100.875,487.328914,29.0654,0.0,2020-04-10 19:59:59.971200,2020-04-10 21:00:00.000000
2420,2420,100.875,100.916667,479.249513,28.3425,0.0,2020-04-10 21:00:00.000000,2020-04-10 22:00:00.028800
2421,2421,100.916667,100.958333,470.017127,32.0632,0.0,2020-04-10 22:00:00.028800,2020-04-10 22:59:59.971200
2422,2422,100.958333,101.0,464.15595,32.8716,0.0,2020-04-10 22:59:59.971200,2020-04-11 00:00:00.000000
2423,2423,101.0,101.041667,462.938452,33.2072,0.0,2020-04-11 00:00:00.000000,2020-04-11 01:00:00.028800
2424,2424,101.041667,101.083333,,99999.9999,0.682,2020-04-11 01:00:00.028800,2020-04-11 01:59:59.971200
2425,2425,101.083333,101.125,,99999.9999,0.682,2020-04-11 01:59:59.971200,2020-04-11 03:00:00.000000
2426,2426,101.125,101.166667,440.527603,39.5424,0.0,2020-04-11 03:00:00.000000,2020-04-11 04:00:00.028800
2427,2427,101.166667,101.208333,437.898929,32.7872,0.0,2020-04-11 04:00:00.028800,2020-04-11 04:59:59.971200
2428,2428,101.208333,101.25,,99999.9999,0.682,2020-04-11 04:59:59.971200,2020-04-11 06:00:00.000000
2429,2429,101.25,101.291667,434.882083,37.5741,0.0,2020-04-11 06:00:00.000000,2020-04-11 07:00:00.028800
2430,2430,101.291667,101.333333,429.123427,27.5496,0.0,2020-04-11 07:00:00.028800,2020-04-11 07:59:59.971200
2431,2431,101.333333,101.375,436.143761,30.4183,0.0,2020-04-11 07:59:59.971200,2020-04-11 09:00:00.000000
2432,2432,101.375,101.416667,443.37983,32.8151,0.0,2020-04-11 09:00:00.000000,2020-04-11 10:00:00.028800
2433,2433,101.416667,101.458333,452.489028,36.5729,0.0,2020-04-11 10:00:00.028800,2020-04-11 10:59:59.971200
2434,2434,101.458333,101.5,460.302541,27.8516,0.0,2020-04-11 10:59:59.971200,2020-04-11 12:00:00.000000
2435,2435,101.5,101.541667,460.064753,31.6847,0.0,2020-04-11 12:00:00.000000,2020-04-11 13:00:00.028800
2436,2436,101.541667,101.583333,461.199138,34.2784,0.0,2020-04-11 13:00:00.028800,2020-04-11 13:59:59.971200
2437,2437,101.583333,101.625,459.808332,37.8563,0.0,2020-04-11 13:59:59.971200,2020-04-11 15:00:00.000000
2438,2438,101.625,101.666667,459.756177,33.7407,0.0,2020-04-11 15:00:00.000000,2020-04-11 16:00:00.028800
2439,2439,101.666667,101.708333,457.225939,32.4501,0.0,2020-04-11 16:00:00.028800,2020-04-11 16:59:59.971200
2440,2440,101.708333,101.75,,99999.9999,0.682,2020-04-11 16:59:59.971200,2020-04-11 18:00:00.000000
2441,2441,101.75,101.791667,,99999.9999,0.682,2020-04-11 18:00:00.000000,2020-04-11 19:00:00.028800
2442,2442,101.791667,101.833333,433.817482,37.3901,0.0,2020-04-11 19:00:00.028800,2020-04-11 19:59:59.971200
2443,2443,101.833333,101.875,436.770643,35.5454,0.0,2020-04-11 19:59:59.971200,2020-04-11 21:00:00.000000
2444,2444,101.875,101.916667,,99999.9999,0.682,2020-04-11 21:00:00.000000,2020-04-11 22:00:00.028800
2445,2445,101.916667,101.958333,428.956298,31.5606,0.0,2020-04-11 22:00:00.028800,2020-04-11 22:59:59.971200
2446,2446,101.958333,102.0,420.499689,35.8379,0.0,2020-04-11 22:59:59.971200,2020-04-12 00:00:00.000000
2447,2447,102.0,102.041667,428.937168,33.793,0.0,2020-04-12 00:00:00.000000,2020-04-12 01:00:00.028800
2448,2448,102.041667,102.083333,433.689395,30.247,0.0,2020-04-12 01:00:00.028800,2020-04-12 01:59:59.971200
2449,2449,102.083333,102.125,436.280868,29.1853,0.0,2020-04-12 01:59:59.971200,2020-04-12 03:00:00.000000
2450,2450,102.125,102.166667,441.199025,31.527,0.0,2020-04-12 03:00:00.000000,2020-04-12 04:00:00.028800
2451,2451,102.166667,102.208333,448.651835,28.9371,0.0,2020-04-12 04:00:00.028800,2020-04-12 04:59:59.971200
2452,2452,102.208333,102.25,456.064843,33.086,0.0,2020-04-12 04:59:59.971200,2020-04-12 06:00:00.000000
2453,2453,102.25,102.291667,,99999.9999,0.682,2020-04-12 06:00:00.000000,2020-04-12 07:00:00.028800
2454,2454,102.291667,102.333333,,99999.9999,0.682,2020-04-12 07:00:00.028800,2020-04-12 07:59:59.971200
2455,2455,102.333333,102.375,456.612566,28.6025,0.0,2020-04-12 07:59:59.971200,2020-04-12 09:00:00.000000
2456,2456,102.375,102.416667,461.580439,33.0511,0.0,2020-04-12 09:00:00.000000,2020-04-12 10:00:00.028800
2457,2457,102.416667,102.458333,468.66452,31.5576,0.0,2020-04-12 10:00:00.028800,2020-04-12 10:59:59.971200
2458,2458,102.458333,102.5,477.428873,36.5189,0.0,2020-04-12 10:59:59.971200,2020-04-12 12:00:00.000000
2459,2459,102.5,102.541667,483.845928,31.1465,0.0,2020-04-12 12:00:00.000000,2020-04-12 13:00:00.028800
2460,2460,102.541667,102.583333,495.621903,29.2285,0.0,2020-04-12 13:00:00.028800,2020-04-12 13:59:59.971200
2461,2461,102.583333,102.625,503.335287,36.0461,0.0,2020-04-12 13:59:59.971200,2020-04-12 15:00:00.000000
2462,2462,102.625,102.666667,506.334748,35.3112,0.0,2020-04-12 15:00:00.000000,2020-04-12 16:00:00.028800
2463,2463,102.666667,102.708333,,99999.9999,0.682,2020-04-12 16:00:00.028800,2020-04-12 16:59:59.971200
2464,2464,102.708333,102.75,491.502294,29.9758,0.0,2020-04-12 16:59:59.971200,2020-04-12 18:00:00.000000
2465,2465,102.75,102.791667,484.593333,29.702,0.0,2020-04-12 18:00:00.000000,2020-04-12 19:00:00.028800
2466,2466,102.791667,102.833333,,99999.9999,0.682,2020-04-12 19:00:00.028800,2020-04-12 19:59:59.971200
2467,2467,102.833333,102.875,,99999.9999,0.682,2020-04-12 19:59:59.971200,2020-04-12 21:00:00.000000
2468,2468,102.875,102.916667,474.380191,36.4536,0.0,2020-04-12 21:00:00.000000,2020-04-12 22:00:00.028800
2469,2469,102.916667,102.958333,477.092356,32.0606,0.0,2020-04-12 22:00:00.028800,2020-04-12 22:59:59.971200
2470,2470,102.958333,103.0,482.062797,35.3035,0.0,2020-04-12 22:59:59.971200,2020-04-13 00:00:00.000000
2471,2471,103.0,103.041667,488.976614,30.2008,0.0,2020-04-13 00:00:00.000000,2020-04-13 01:00:00.028800
2472,2472,103.041667,103.083333,495.40041,30.5287,0.0,2020-04-13 01:00:00.028800,2020-04-13 01:59:59.971200
2473,2473,103.083333,103.125,502.090158,31.606,0.0,2020-04-13 01:59:59.971200,2020-04-13 03:00:00.000000
2474,2474,103.125,103.166667,,99999.9999,0.682,2020-04-13 03:00:00.000000,2020-04-13 04:00:00.028800
2475,2475,103.166667,103.208333,,99999.9999,0.682,2020-04-13 04:00:00.028800,2020-04-13 04:59:59.971200
2476,2476,103.208333,103.25,,99999.9999,0.682,2020-04-13 04:59:59.971200,2020-04-13 06:00:00.000000
2477,2477,103.25,103.291667,,99999.9999,0.682,2020-04-13 06:00:00.000000,2020-04-13 07:00:00.028800
2478,2478,103.291667,103.333333,,99999.9999,0.682,2020-04-13 07:00:00.028800,2020-04-13 07:59:59.971200
2479,2479,103.333333,103.375,,99999.9999,0.682,2020-04-13 07:59:59.971200,2020-04-13 09:00:00.000000
2480,2480,103.375,103.416667,,99999.9999,0.682,2020-04-13 09:00:00.000000,2020-04-13 10:00:00.028800
2481,2481,103.416667,103.458333,,99999.9999,0.682,2020-04-13 10:00:00.028800,2020-04-13 10:59:59.971200
2482,2482,103.458333,103.5,,99999.9999,0.682,2020-04-13 10:59:59.971200,2020-04-13 12:00:00.000000
2483,2483,103.5,103.541667,,99999.9999,0.682,2020-04-13 12:00:00.000000,2020-04-13 13:00:00.028800
2484,2484,103.541667,103.583333,,99999.9999,0.682,2020-04-13 13:00:00.028800,2020-04-13 13:59:59.971200
2485,2485,103.583333,103.625,,99999.9999,0.682,2020-04-13 13:59:59.971200,2020-04-13 15:00:00.000000
2486,2486,103.625,103.666667,,99999.9999,0.682,2020-04-13 15:00:00.000000,2020-04-13 16:00:00.028800
2487,2487,103.666667,103.708333,141.133455,43.2733,0.0,2020-04-13 16:00:00.028800,2020-04-13 16:59:59.971200
2488,2488,103.708333,103.75,239.654096,39.4576,0.0,2020-04-13 16:59:59.971200,2020-04-13 18:00:00.000000
