,index,start,end,meas,std,flag,start_date,end_date
1171,1171,48.791667,48.833333,138.897,1.189,0.0,2020-02-18 19:00:00.028800,2020-02-18 19:59:59.971200
1172,1172,48.833333,48.875,137.554,1.004,0.0,2020-02-18 19:59:59.971200,2020-02-18 21:00:00.000000
1173,1173,48.875,48.916667,138.315,0.809,0.0,2020-02-18 21:00:00.000000,2020-02-18 22:00:00.028800
1174,1174,48.916667,48.958333,140.988,0.829,0.0,2020-02-18 22:00:00.028800,2020-02-18 22:59:59.971200
1175,1175,48.958333,49.0,140.488,0.918,0.0,2020-02-18 22:59:59.971200,2020-02-19 00:00:00.000000
1176,1176,49.0,49.041667,144.935,2.767,0.0,2020-02-19 00:00:00.000000,2020-02-19 01:00:00.028800
1177,1177,49.041667,49.083333,146.876,1.552,0.0,2020-02-19 01:00:00.028800,2020-02-19 01:59:59.971200
1178,1178,49.083333,49.125,145.87,1.129,0.0,2020-02-19 01:59:59.971200,2020-02-19 03:00:00.000000
1179,1179,49.125,49.166667,144.145,0.814,0.0,2020-02-19 03:00:00.000000,2020-02-19 04:00:00.028800
1180,1180,49.166667,49.208333,144.664,0.894,0.0,2020-02-19 04:00:00.028800,2020-02-19 04:59:59.971200
1181,1181,49.208333,49.25,143.94,1.13,0.0,2020-02-19 04:59:59.971200,2020-02-19 06:00:00.000000
1182,1182,49.25,49.291667,145.826,1.711,0.0,2020-02-19 06:00:00.000000,2020-02-19 07:00:00.028800
1183,1183,49.291667,49.333333,142.429,4.798,0.0,2020-02-19 07:00:00.028800,2020-02-19 07:59:59.971200
1184,1184,49.333333,49.375,139.076,1.396,0.0,2020-02-19 07:59:59.971200,2020-02-19 09:00:00.000000
1185,1185,49.375,49.416667,139.999,1.0,0.0,2020-02-19 09:00:00.000000,2020-02-19 10:00:00.028800
1186,1186,49.416667,49.458333,139.395,0.899,0.0,2020-02-19 10:00:00.028800,2020-02-19 10:59:59.971200
1187,1187,49.458333,49.5,139.168,0.897,0.0,2020-02-19 10:59:59.971200,2020-02-19 12:00:00.000000
1188,1188,49.5,49.541667,139.152,0.939,0.0,2020-02-19 12:00:00.000000,2020-02-19 13:00:00.028800
1189,1189,49.541667,49.583333,139.626,0.848,0.0,2020-02-19 13:00:00.028800,2020-02-19 13:59:59.971200
1190,1190,49.583333,49.625,139.598,0.833,0.0,2020-02-19 13:59:59.971200,2020-02-19 15:00:00.000000
1191,1191,49.625,49.666667,139.97,0.798,0.0,2020-02-19 15:00:00.000000,2020-02-19 16:00:00.028800
1192,1192,49.666667,49.708333,139.807,0.866,0.0,2020-02-19 16:00:00.028800,2020-02-19 16:59:59.971200
1193,1193,49.708333,49.75,140.164,0.718,0.0,2020-02-19 16:59:59.971200,2020-02-19 18:00:00.000000
1194,1194,49.75,49.791667,139.89,0.759,0.0,2020-02-19 18:00:00.000000,2020-02-19 19:00:00.028800
1195,1195,49.791667,49.833333,140.123,0.862,0.0,2020-02-19 19:00:00.028800,2020-02-19 19:59:59.971200
1196,1196,49.833333,49.875,140.698,0.844,0.0,2020-02-19 19:59:59.971200,2020-02-19 21:00:00.000000
1197,1197,49.875,49.916667,142.056,0.744,0.0,2020-02-19 21:00:00.000000,2020-02-19 22:00:00.028800
1198,1198,49.916667,49.958333,142.677,0.818,0.0,2020-02-19 22:00:00.028800,2020-02-19 22:59:59.971200
1199,1199,49.958333,50.0,142.866,0.885,0.0,2020-02-19 22:59:59.971200,2020-02-20 00:00:00.000000
1200,1200,50.0,50.041667,141.681,0.915,0.0,2020-02-20 00:00:00.000000,2020-02-20 01:00:00.028800
1201,1201,50.041667,50.083333,140.833,0.95,0.0,2020-02-20 01:00:00.028800,2020-02-20 01:59:59.971200
1202,1202,50.083333,50.125,141.111,0.845,0.0,2020-02-20 01:59:59.971200,2020-02-20 03:00:00.000000
1203,1203,50.125,50.166667,141.891,0.946,0.0,2020-02-20 03:00:00.000000,2020-02-20 04:00:00.028800
1204,1204,50.166667,50.208333,142.6,0.776,0.0,2020-02-20 04:00:00.028800,2020-02-20 04:59:59.971200
1205,1205,50.208333,50.25,142.428,0.874,0.0,2020-02-20 04:59:59.971200,2020-02-20 06:00:00.000000
1206,1206,50.25,50.291667,141.4,0.733,0.0,2020-02-20 06:00:00.000000,2020-02-20 07:00:00.028800
1207,1207,50.291667,50.333333,140.743,0.962,0.0,2020-02-20 07:00:00.028800,2020-02-20 07:59:59.971200
1208,1208,50.333333,50.375,140.928,0.89,0.0,2020-02-20 07:59:59.971200,2020-02-20 09:00:00.000000
1209,1209,50.375,50.416667,142.503,1.017,0.0,2020-02-20 09:00:00.000000,2020-02-20 10:00:00.028800
1210,1210,50.416667,50.458333,143.315,0.897,0.0,2020-02-20 10:00:00.028800,2020-02-20 10:59:59.971200
1211,1211,50.458333,50.5,143.694,0.852,0.0,2020-02-20 10:59:59.971200,2020-02-20 12:00:00.000000
1212,1212,50.5,50.541667,143.323,0.891,0.0,2020-02-20 12:00:00.000000,2020-02-20 13:00:00.028800
1213,1213,50.541667,50.583333,143.49,0.79,0.0,2020-02-20 13:00:00.028800,2020-02-20 13:59:59.971200
1214,1214,50.583333,50.625,143.405,0.774,0.0,2020-02-20 13:59:59.971200,2020-02-20 15:00:00.000000
1215,1215,50.625,50.666667,142.524,0.869,0.0,2020-02-20 15:00:00.000000,2020-02-20 16:00:00.028800
1216,1216,50.666667,50.708333,143.524,0.861,0.0,2020-02-20 16:00:00.028800,2020-02-20 16:59:59.971200
1217,1217,50.708333,50.75,143.678,0.768,0.0,2020-02-20 16:59:59.971200,2020-02-20 18:00:00.000000
1218,1218,50.75,50.791667,144.252,1.014,0.0,2020-02-20 18:00:00.000000,2020-02-20 19:00:00.028800
1219,1219,50.791667,50.833333,143.966,0.853,0.0,2020-02-20 19:00:00.028800,2020-02-20 19:59:59.971200
1220,1220,50.833333,50.875,144.142,0.867,0.0,2020-02-20 19:59:59.971200,2020-02-20 21:00:00.000000
1221,1221,50.875,50.916667,144.703,0.739,0.0,2020-02-20 21:00:00.000000,2020-02-20 22:00:00.028800
1222,1222,50.916667,50.958333,144.609,0.738,0.0,2020-02-20 22:00:00.028800,2020-02-20 22:59:59.971200
1223,1223,50.958333,51.0,144.032,0.939,0.0,2020-02-20 22:59:59.971200,2020-02-21 00:00:00.000000
1224,1224,51.0,51.041667,143.717,0.819,0.0,2020-02-21 00:00:00.000000,2020-02-21 01:00:00.028800
1225,1225,51.041667,51.083333,143.746,0.769,0.0,2020-02-21 01:00:00.028800,2020-02-21 01:59:59.971200
1226,1226,51.083333,51.125,144.147,0.794,0.0,2020-02-21 01:59:59.971200,2020-02-21 03:00:00.000000
1227,1227,51.125,51.166667,143.989,0.939,0.0,2020-02-21 03:00:00.000000,2020-02-21 04:00:00.028800
1228,1228,51.166667,51.208333,144.037,0.878,0.0,2020-02-21 04:00:00.028800,2020-02-21 04:59:59.971200
1229,1229,51.208333,51.25,144.159,0.865,0.0,2020-02-21 04:59:59.971200,2020-02-21 06:00:00.000000
1230,1230,51.25,51.291667,143.939,1.067,0.0,2020-02-21 06:00:00.000000,2020-02-21 07:00:00.028800
1231,1231,51.291667,51.333333,144.044,0.781,0.0,2020-02-21 07:00:00.028800,2020-02-21 07:59:59.971200
1232,1232,51.333333,51.375,144.809,0.987,0.0,2020-02-21 07:59:59.971200,2020-02-21 09:00:00.000000
1233,1233,51.375,51.416667,145.263,0.759,0.0,2020-02-21 09:00:00.000000,2020-02-21 10:00:00.028800
1234,1234,51.416667,51.458333,144.757,0.797,0.0,2020-02-21 10:00:00.028800,2020-02-21 10:59:59.971200
1235,1235,51.458333,51.5,144.653,1.166,0.0,2020-02-21 10:59:59.971200,2020-02-21 12:00:00.000000
1236,1236,51.5,51.541667,145.27,0.774,0.0,2020-02-21 12:00:00.000000,2020-02-21 13:00:00.028800
1237,1237,51.541667,51.583333,145.762,0.862,0.0,2020-02-21 13:00:00.028800,2020-02-21 13:59:59.971200
1238,1238,51.583333,51.625,146.257,1.023,0.0,2020-02-21 13:59:59.971200,2020-02-21 15:00:00.000000
1239,1239,51.625,51.666667,146.528,1.001,0.0,2020-02-21 15:00:00.000000,2020-02-21 16:00:00.028800
1240,1240,51.666667,51.708333,148.191,0.85,0.0,2020-02-21 16:00:00.028800,2020-02-21 16:59:59.971200
1241,1241,51.708333,51.75,148.754,0.852,0.0,2020-02-21 16:59:59.971200,2020-02-21 18:00:00.000000
1242,1242,51.75,51.791667,148.995,0.952,0.0,2020-02-21 18:00:00.000000,2020-02-21 19:00:00.028800
1243,1243,51.791667,51.833333,149.258,0.845,0.0,2020-02-21 19:00:00.028800,2020-02-21 19:59:59.971200
1244,1244,51.833333,51.875,149.734,0.86,0.0,2020-02-21 19:59:59.971200,2020-02-21 21:00:00.000000
1245,1245,51.875,51.916667,149.894,0.827,0.0,2020-02-21 21:00:00.000000,2020-02-21 22:00:00.028800
1246,1246,51.916667,51.958333,150.579,0.907,0.0,2020-02-21 22:00:00.028800,2020-02-21 22:59:59.971200
1247,1247,51.958333,52.0,151.148,0.992,0.0,2020-02-21 22:59:59.971200,2020-02-22 00:00:00.000000
1248,1248,52.0,52.041667,151.454,0.852,0.0,2020-02-22 00:00:00.000000,2020-02-22 01:00:00.028800
1249,1249,52.041667,52.083333,152.036,1.033,0.0,2020-02-22 01:00:00.028800,2020-02-22 01:59:59.971200
1250,1250,52.083333,52.125,152.388,0.925,0.0,2020-02-22 01:59:59.971200,2020-02-22 03:00:00.000000
1251,1251,52.125,52.166667,152.406,1.173,0.0,2020-02-22 03:00:00.000000,2020-02-22 04:00:00.028800
1252,1252,52.166667,52.208333,153.515,0.789,0.0,2020-02-22 04:00:00.028800,2020-02-22 04:59:59.971200
1253,1253,52.208333,52.25,153.002,0.904,0.0,2020-02-22 04:59:59.971200,2020-02-22 06:00:00.000000
1254,1254,52.25,52.291667,153.009,0.823,0.0,2020-02-22 06:00:00.000000,2020-02-22 07:00:00.028800
1255,1255,52.291667,52.333333,154.086,0.953,0.0,2020-02-22 07:00:00.028800,2020-02-22 07:59:59.971200
1256,1256,52.333333,52.375,152.579,0.983,0.0,2020-02-22 07:59:59.971200,2020-02-22 09:00:00.000000
1257,1257,52.375,52.416667,152.449,1.058,0.0,2020-02-22 09:00:00.000000,2020-02-22 10:00:00.028800
1258,1258,52.416667,52.458333,152.17,0.864,0.0,2020-02-22 10:00:00.028800,2020-02-22 10:59:59.971200
1259,1259,52.458333,52.5,151.892,0.784,0.0,2020-02-22 10:59:59.971200,2020-02-22 12:00:00.000000
1260,1260,52.5,52.541667,152.195,0.756,0.0,2020-02-22 12:00:00.000000,2020-02-22 13:00:00.028800
1261,1261,52.541667,52.583333,152.047,0.787,0.0,2020-02-22 13:00:00.028800,2020-02-22 13:59:59.971200
1262,1262,52.583333,52.625,152.11,0.904,0.0,2020-02-22 13:59:59.971200,2020-02-22 15:00:00.000000
1263,1263,52.625,52.666667,151.377,1.207,0.0,2020-02-22 15:00:00.000000,2020-02-22 16:00:00.028800
1264,1264,52.666667,52.708333,150.582,0.924,0.0,2020-02-22 16:00:00.028800,2020-02-22 16:59:59.971200
1265,1265,52.708333,52.75,150.026,1.069,0.0,2020-02-22 16:59:59.971200,2020-02-22 18:00:00.000000
1266,1266,52.75,52.791667,149.155,0.956,0.0,2020-02-22 18:00:00.000000,2020-02-22 19:00:00.028800
1267,1267,52.791667,52.833333,149.106,0.954,0.0,2020-02-22 19:00:00.028800,2020-02-22 19:59:59.971200
1268,1268,52.833333,52.875,148.655,1.061,0.0,2020-02-22 19:59:59.971200,2020-02-22 21:00:00.000000
1269,1269,52.875,52.916667,149.59,0.848,0.0,2020-02-22 21:00:00.000000,2020-02-22 22:00:00.028800
1270,1270,52.916667,52.958333,149.644,0.845,0.0,2020-02-22 22:00:00.028800,2020-02-22 22:59:59.971200
1271,1271,52.958333,53.0,150.233,0.852,0.0,2020-02-22 22:59:59.971200,2020-02-23 00:00:00.000000
1272,1272,53.0,53.041667,151.441,1.071,0.0,2020-02-23 00:00:00.000000,2020-02-23 01:00:00.028800
1273,1273,53.041667,53.083333,153.599,1.2,0.0,2020-02-23 01:00:00.028800,2020-02-23 01:59:59.971200
1274,1274,53.083333,53.125,154.315,0.974,0.0,2020-02-23 01:59:59.971200,2020-02-23 03:00:00.000000
1275,1275,53.125,53.166667,156.04,1.267,0.0,2020-02-23 03:00:00.000000,2020-02-23 04:00:00.028800
1276,1276,53.166667,53.208333,157.258,1.146,0.0,2020-02-23 04:00:00.028800,2020-02-23 04:59:59.971200
1277,1277,53.208333,53.25,157.572,0.765,0.0,2020-02-23 04:59:59.971200,2020-02-23 06:00:00.000000
1278,1278,53.25,53.291667,158.291,1.027,0.0,2020-02-23 06:00:00.000000,2020-02-23 07:00:00.028800
1279,1279,53.291667,53.333333,158.179,0.816,0.0,2020-02-23 07:00:00.028800,2020-02-23 07:59:59.971200
1280,1280,53.333333,53.375,157.954,1.1,0.0,2020-02-23 07:59:59.971200,2020-02-23 09:00:00.000000
1281,1281,53.375,53.416667,156.987,1.074,0.0,2020-02-23 09:00:00.000000,2020-02-23 10:00:00.028800
1282,1282,53.416667,53.458333,155.802,0.879,0.0,2020-02-23 10:00:00.028800,2020-02-23 10:59:59.971200
1283,1283,53.458333,53.5,155.445,0.948,0.0,2020-02-23 10:59:59.971200,2020-02-23 12:00:00.000000
1284,1284,53.5,53.541667,155.106,0.898,0.0,2020-02-23 12:00:00.000000,2020-02-23 13:00:00.028800
1285,1285,53.541667,53.583333,153.996,1.057,0.0,2020-02-23 13:00:00.028800,2020-02-23 13:59:59.971200
1286,1286,53.583333,53.625,153.031,0.981,0.0,2020-02-23 13:59:59.971200,2020-02-23 15:00:00.000000
1287,1287,53.625,53.666667,153.392,0.894,0.0,2020-02-23 15:00:00.000000,2020-02-23 16:00:00.028800
1288,1288,53.666667,53.708333,154.698,0.823,0.0,2020-02-23 16:00:00.028800,2020-02-23 16:59:59.971200
1289,1289,53.708333,53.75,155.471,0.872,0.0,2020-02-23 16:59:59.971200,2020-02-23 18:00:00.000000
1290,1290,53.75,53.791667,154.767,0.871,0.0,2020-02-23 18:00:00.000000,2020-02-23 19:00:00.028800
1291,1291,53.791667,53.833333,154.912,0.832,0.0,2020-02-23 19:00:00.028800,2020-02-23 19:59:59.971200
1292,1292,53.833333,53.875,154.763,0.842,0.0,2020-02-23 19:59:59.971200,2020-02-23 21:00:00.000000
1293,1293,53.875,53.916667,154.827,0.75,0.0,2020-02-23 21:00:00.000000,2020-02-23 22:00:00.028800
1294,1294,53.916667,53.958333,154.278,0.979,0.0,2020-02-23 22:00:00.028800,2020-02-23 22:59:59.971200
1295,1295,53.958333,54.0,152.215,1.119,0.0,2020-02-23 22:59:59.971200,2020-02-24 00:00:00.000000
1296,1296,54.0,54.041667,149.449,1.213,0.0,2020-02-24 00:00:00.000000,2020-02-24 01:00:00.028800
1297,1297,54.041667,54.083333,147.606,1.139,0.0,2020-02-24 01:00:00.028800,2020-02-24 01:59:59.971200
1298,1298,54.083333,54.125,146.443,0.9,0.0,2020-02-24 01:59:59.971200,2020-02-24 03:00:00.000000
1299,1299,54.125,54.166667,144.89,1.45,0.0,2020-02-24 03:00:00.000000,2020-02-24 04:00:00.028800
1300,1300,54.166667,54.208333,142.739,1.042,0.0,2020-02-24 04:00:00.028800,2020-02-24 04:59:59.971200
1301,1301,54.208333,54.25,142.161,1.084,0.0,2020-02-24 04:59:59.971200,2020-02-24 06:00:00.000000
1302,1302,54.25,54.291667,143.874,0.998,0.0,2020-02-24 06:00:00.000000,2020-02-24 07:00:00.028800
1303,1303,54.291667,54.333333,143.528,1.517,0.0,2020-02-24 07:00:00.028800,2020-02-24 07:59:59.971200
1304,1304,54.333333,54.375,141.78,1.057,0.0,2020-02-24 07:59:59.971200,2020-02-24 09:00:00.000000
1305,1305,54.375,54.416667,141.631,0.951,0.0,2020-02-24 09:00:00.000000,2020-02-24 10:00:00.028800
1306,1306,54.416667,54.458333,142.055,0.903,0.0,2020-02-24 10:00:00.028800,2020-02-24 10:59:59.971200
1307,1307,54.458333,54.5,140.88,0.885,0.0,2020-02-24 10:59:59.971200,2020-02-24 12:00:00.000000
1308,1308,54.5,54.541667,140.829,0.822,0.0,2020-02-24 12:00:00.000000,2020-02-24 13:00:00.028800
1309,1309,54.541667,54.583333,141.272,0.938,0.0,2020-02-24 13:00:00.028800,2020-02-24 13:59:59.971200
1310,1310,54.583333,54.625,141.743,1.217,0.0,2020-02-24 13:59:59.971200,2020-02-24 15:00:00.000000
1311,1311,54.625,54.666667,139.628,1.06,0.0,2020-02-24 15:00:00.000000,2020-02-24 16:00:00.028800
1312,1312,54.666667,54.708333,138.761,0.786,0.0,2020-02-24 16:00:00.028800,2020-02-24 16:59:59.971200
1313,1313,54.708333,54.75,139.028,0.975,0.0,2020-02-24 16:59:59.971200,2020-02-24 18:00:00.000000
1314,1314,54.75,54.791667,142.045,1.52,0.0,2020-02-24 18:00:00.000000,2020-02-24 19:00:00.028800
1315,1315,54.791667,54.833333,147.222,1.683,0.0,2020-02-24 19:00:00.028800,2020-02-24 19:59:59.971200
1316,1316,54.833333,54.875,150.047,1.374,0.0,2020-02-24 19:59:59.971200,2020-02-24 21:00:00.000000
1317,1317,54.875,54.916667,150.081,1.412,0.0,2020-02-24 21:00:00.000000,2020-02-24 22:00:00.028800
1318,1318,54.916667,54.958333,148.067,1.103,0.0,2020-02-24 22:00:00.028800,2020-02-24 22:59:59.971200
1319,1319,54.958333,55.0,144.859,1.13,0.0,2020-02-24 22:59:59.971200,2020-02-25 00:00:00.000000
1320,1320,55.0,55.041667,149.352,3.073,0.0,2020-02-25 00:00:00.000000,2020-02-25 01:00:00.028800
1321,1321,55.041667,55.083333,157.312,1.357,0.0,2020-02-25 01:00:00.028800,2020-02-25 01:59:59.971200
1322,1322,55.083333,55.125,158.021,0.785,0.0,2020-02-25 01:59:59.971200,2020-02-25 03:00:00.000000
1323,1323,55.125,55.166667,156.65,0.788,0.0,2020-02-25 03:00:00.000000,2020-02-25 04:00:00.028800
1324,1324,55.166667,55.208333,155.016,1.244,0.0,2020-02-25 04:00:00.028800,2020-02-25 04:59:59.971200
1325,1325,55.208333,55.25,151.252,1.098,0.0,2020-02-25 04:59:59.971200,2020-02-25 06:00:00.000000
1326,1326,55.25,55.291667,148.991,0.974,0.0,2020-02-25 06:00:00.000000,2020-02-25 07:00:00.028800
1327,1327,55.291667,55.333333,148.76,0.854,0.0,2020-02-25 07:00:00.028800,2020-02-25 07:59:59.971200
1328,1328,55.333333,55.375,149.064,0.763,0.0,2020-02-25 07:59:59.971200,2020-02-25 09:00:00.000000
1329,1329,55.375,55.416667,149.29,0.786,0.0,2020-02-25 09:00:00.000000,2020-02-25 10:00:00.028800
1330,1330,55.416667,55.458333,148.915,0.929,0.0,2020-02-25 10:00:00.028800,2020-02-25 10:59:59.971200
1331,1331,55.458333,55.5,148.346,0.808,0.0,2020-02-25 10:59:59.971200,2020-02-25 12:00:00.000000
1332,1332,55.5,55.541667,147.636,0.765,0.0,2020-02-25 12:00:00.000000,2020-02-25 13:00:00.028800
1333,1333,55.541667,55.583333,147.544,0.834,0.0,2020-02-25 13:00:00.028800,2020-02-25 13:59:59.971200
1334,1334,55.583333,55.625,147.058,0.793,0.0,2020-02-25 13:59:59.971200,2020-02-25 15:00:00.000000
1335,1335,55.625,55.666667,146.684,0.759,0.0,2020-02-25 15:00:00.000000,2020-02-25 16:00:00.028800
1336,1336,55.666667,55.708333,146.285,0.829,0.0,2020-02-25 16:00:00.028800,2020-02-25 16:59:59.971200
1337,1337,55.708333,55.75,145.867,0.778,0.0,2020-02-25 16:59:59.971200,2020-02-25 18:00:00.000000
1338,1338,55.75,55.791667,145.375,0.921,0.0,2020-02-25 18:00:00.000000,2020-02-25 19:00:00.028800
1339,1339,55.791667,55.833333,145.257,0.794,0.0,2020-02-25 19:00:00.028800,2020-02-25 19:59:59.971200
1340,1340,55.833333,55.875,145.351,0.903,0.0,2020-02-25 19:59:59.971200,2020-02-25 21:00:00.000000
1341,1341,55.875,55.916667,144.989,0.853,0.0,2020-02-25 21:00:00.000000,2020-02-25 22:00:00.028800
1342,1342,55.916667,55.958333,145.096,0.9,0.0,2020-02-25 22:00:00.028800,2020-02-25 22:59:59.971200
1343,1343,55.958333,56.0,145.01,0.975,0.0,2020-02-25 22:59:59.971200,2020-02-26 00:00:00.000000
1344,1344,56.0,56.041667,145.251,0.746,0.0,2020-02-26 00:00:00.000000,2020-02-26 01:00:00.028800
1345,1345,56.041667,56.083333,145.036,0.866,0.0,2020-02-26 01:00:00.028800,2020-02-26 01:59:59.971200
1346,1346,56.083333,56.125,144.981,0.732,0.0,2020-02-26 01:59:59.971200,2020-02-26 03:00:00.000000
1347,1347,56.125,56.166667,144.846,1.062,0.0,2020-02-26 03:00:00.000000,2020-02-26 04:00:00.028800
1348,1348,56.166667,56.208333,144.886,0.908,0.0,2020-02-26 04:00:00.028800,2020-02-26 04:59:59.971200
1349,1349,56.208333,56.25,144.801,0.82,0.0,2020-02-26 04:59:59.971200,2020-02-26 06:00:00.000000
1350,1350,56.25,56.291667,145.032,0.885,0.0,2020-02-26 06:00:00.000000,2020-02-26 07:00:00.028800
1351,1351,56.291667,56.333333,144.978,0.72,0.0,2020-02-26 07:00:00.028800,2020-02-26 07:59:59.971200
1352,1352,56.333333,56.375,145.125,0.891,0.0,2020-02-26 07:59:59.971200,2020-02-26 09:00:00.000000
1353,1353,56.375,56.416667,145.228,0.901,0.0,2020-02-26 09:00:00.000000,2020-02-26 10:00:00.028800
1354,1354,56.416667,56.458333,144.987,0.894,0.0,2020-02-26 10:00:00.028800,2020-02-26 10:59:59.971200
1355,1355,56.458333,56.5,145.404,0.815,0.0,2020-02-26 10:59:59.971200,2020-02-26 12:00:00.000000
1356,1356,56.5,56.541667,145.37,0.83,0.0,2020-02-26 12:00:00.000000,2020-02-26 13:00:00.028800
1357,1357,56.541667,56.583333,145.122,0.711,0.0,2020-02-26 13:00:00.028800,2020-02-26 13:59:59.971200
1358,1358,56.583333,56.625,144.948,0.835,0.0,2020-02-26 13:59:59.971200,2020-02-26 15:00:00.000000
1359,1359,56.625,56.666667,144.991,0.821,0.0,2020-02-26 15:00:00.000000,2020-02-26 16:00:00.028800
1360,1360,56.666667,56.708333,144.821,0.851,0.0,2020-02-26 16:00:00.028800,2020-02-26 16:59:59.971200
1361,1361,56.708333,56.75,144.775,0.81,0.0,2020-02-26 16:59:59.971200,2020-02-26 18:00:00.000000
1362,1362,56.75,56.791667,144.903,0.818,0.0,2020-02-26 18:00:00.000000,2020-02-26 19:00:00.028800
1363,1363,56.791667,56.833333,144.828,0.893,0.0,2020-02-26 19:00:00.028800,2020-02-26 19:59:59.971200
1364,1364,56.833333,56.875,144.698,0.913,0.0,2020-02-26 19:59:59.971200,2020-02-26 21:00:00.000000
1365,1365,56.875,56.916667,144.361,0.893,0.0,2020-02-26 21:00:00.000000,2020-02-26 22:00:00.028800
1366,1366,56.916667,56.958333,144.176,0.866,0.0,2020-02-26 22:00:00.028800,2020-02-26 22:59:59.971200
1367,1367,56.958333,57.0,144.135,0.775,0.0,2020-02-26 22:59:59.971200,2020-02-27 00:00:00.000000
1368,1368,57.0,57.041667,144.173,0.839,0.0,2020-02-27 00:00:00.000000,2020-02-27 01:00:00.028800
1369,1369,57.041667,57.083333,143.529,0.79,0.0,2020-02-27 01:00:00.028800,2020-02-27 01:59:59.971200
1370,1370,57.083333,57.125,143.012,0.793,0.0,2020-02-27 01:59:59.971200,2020-02-27 03:00:00.000000
1371,1371,57.125,57.166667,143.041,0.855,0.0,2020-02-27 03:00:00.000000,2020-02-27 04:00:00.028800
1372,1372,57.166667,57.208333,142.649,0.882,0.0,2020-02-27 04:00:00.028800,2020-02-27 04:59:59.971200
1373,1373,57.208333,57.25,142.304,0.948,0.0,2020-02-27 04:59:59.971200,2020-02-27 06:00:00.000000
1374,1374,57.25,57.291667,142.603,0.858,0.0,2020-02-27 06:00:00.000000,2020-02-27 07:00:00.028800
1375,1375,57.291667,57.333333,142.155,0.864,0.0,2020-02-27 07:00:00.028800,2020-02-27 07:59:59.971200
1376,1376,57.333333,57.375,142.948,0.812,0.0,2020-02-27 07:59:59.971200,2020-02-27 09:00:00.000000
1377,1377,57.375,57.416667,142.986,0.753,0.0,2020-02-27 09:00:00.000000,2020-02-27 10:00:00.028800
1378,1378,57.416667,57.458333,142.987,0.928,0.0,2020-02-27 10:00:00.028800,2020-02-27 10:59:59.971200
1379,1379,57.458333,57.5,143.272,0.811,0.0,2020-02-27 10:59:59.971200,2020-02-27 12:00:00.000000
1380,1380,57.5,57.541667,143.264,0.922,0.0,2020-02-27 12:00:00.000000,2020-02-27 13:00:00.028800
1381,1381,57.541667,57.583333,143.841,0.871,0.0,2020-02-27 13:00:00.028800,2020-02-27 13:59:59.971200
1382,1382,57.583333,57.625,143.677,0.77,0.0,2020-02-27 13:59:59.971200,2020-02-27 15:00:00.000000
1383,1383,57.625,57.666667,143.739,0.758,0.0,2020-02-27 15:00:00.000000,2020-02-27 16:00:00.028800
1384,1384,57.666667,57.708333,143.821,0.929,0.0,2020-02-27 16:00:00.028800,2020-02-27 16:59:59.971200
1385,1385,57.708333,57.75,143.832,0.728,0.0,2020-02-27 16:59:59.971200,2020-02-27 18:00:00.000000
1386,1386,57.75,57.791667,144.083,0.844,0.0,2020-02-27 18:00:00.000000,2020-02-27 19:00:00.028800
1387,1387,57.791667,57.833333,144.344,0.912,0.0,2020-02-27 19:00:00.028800,2020-02-27 19:59:59.971200
1388,1388,57.833333,57.875,144.047,0.861,0.0,2020-02-27 19:59:59.971200,2020-02-27 21:00:00.000000
1389,1389,57.875,57.916667,143.875,0.798,0.0,2020-02-27 21:00:00.000000,2020-02-27 22:00:00.028800
1390,1390,57.916667,57.958333,144.026,0.918,0.0,2020-02-27 22:00:00.028800,2020-02-27 22:59:59.971200
1391,1391,57.958333,58.0,143.981,0.905,0.0,2020-02-27 22:59:59.971200,2020-02-28 00:00:00.000000
1392,1392,58.0,58.041667,144.089,0.751,0.0,2020-02-28 00:00:00.000000,2020-02-28 01:00:00.028800
1393,1393,58.041667,58.083333,143.895,0.896,0.0,2020-02-28 01:00:00.028800,2020-02-28 01:59:59.971200
1394,1394,58.083333,58.125,143.336,1.038,0.0,2020-02-28 01:59:59.971200,2020-02-28 03:00:00.000000
1395,1395,58.125,58.166667,142.944,0.84,0.0,2020-02-28 03:00:00.000000,2020-02-28 04:00:00.028800
1396,1396,58.166667,58.208333,143.238,0.795,0.0,2020-02-28 04:00:00.028800,2020-02-28 04:59:59.971200
1397,1397,58.208333,58.25,143.003,0.939,0.0,2020-02-28 04:59:59.971200,2020-02-28 06:00:00.000000
1398,1398,58.25,58.291667,143.003,0.84,0.0,2020-02-28 06:00:00.000000,2020-02-28 07:00:00.028800
1399,1399,58.291667,58.333333,142.061,1.082,0.0,2020-02-28 07:00:00.028800,2020-02-28 07:59:59.971200
1400,1400,58.333333,58.375,142.464,0.913,0.0,2020-02-28 07:59:59.971200,2020-02-28 09:00:00.000000
1401,1401,58.375,58.416667,142.383,0.858,0.0,2020-02-28 09:00:00.000000,2020-02-28 10:00:00.028800
1402,1402,58.416667,58.458333,142.532,0.842,0.0,2020-02-28 10:00:00.028800,2020-02-28 10:59:59.971200
1403,1403,58.458333,58.5,142.43,0.752,0.0,2020-02-28 10:59:59.971200,2020-02-28 12:00:00.000000
1404,1404,58.5,58.541667,143.056,0.811,0.0,2020-02-28 12:00:00.000000,2020-02-28 13:00:00.028800
1405,1405,58.541667,58.583333,142.921,0.78,0.0,2020-02-28 13:00:00.028800,2020-02-28 13:59:59.971200
